Id,SalePrice
1599,161908.61924032014
1600,157938.06917623323
1601,65770.95176748079
1602,116718.20782629293
1603,101555.642162836
1604,285090.4759862785
1605,249486.26753512665
1606,165662.7423032884
1607,153581.76048234742
1608,205368.62921766087
1609,186232.2667172913
1610,156016.2625453238
1611,141966.13121739667
1612,167017.7483293776
1613,169974.95235482493
1614,119612.30526593965
1615,90958.09332898897
1616,68281.12908223909
1617,91871.87123731416
1618,127299.73449931186
1619,142679.45051703494
1620,195083.3960656289
1621,134270.3565661673
1622,131602.79517052215
1623,236606.07896367356
1624,184171.96569529813
1625,123600.58152804415
1626,157213.9385551576
1627,182960.7776135568
1628,249078.99210540095
1629,177298.79917517942
1630,399411.1249137287
1631,206606.17232850828
1632,240816.98831788343
1633,178360.01071540162
1634,184076.9471568231
1635,182945.2450560693
1636,160514.52707806867
1637,201912.5132551555
1638,200137.10303775113
1639,180785.50978413865
1640,257552.19372741022
1641,171055.33720151227
1642,232713.95468608182
1643,213799.65127745905
1644,221899.0956086282
1645,194841.0059314136
1646,158157.1535915498
1647,161564.28806165498
1648,133619.7500774626
1649,136382.18769476455
1650,124978.4439319138
1651,123628.57436690373
1652,97477.08486799043
1653,102969.77056363864
1654,157511.85204974454
1655,147543.65878251832
1656,144395.50650302213
1657,157365.6212147836
1658,144010.71013919153
1659,131532.49968103212
1660,153739.30569413945
1661,505012.43906024745
1662,384782.2657328014
1663,410186.6670618419
1664,438107.80704263493
1665,321552.4769101505
1666,349205.1967152719
1667,391888.7473079328
1668,338163.4859094982
1669,305458.6508630876
1670,343341.86451534077
1671,282243.2383617525
1672,464637.9998932247
1673,321662.6582450037
1674,251757.22455397891
1675,191763.84026280683
1676,198935.80768445766
1677,213502.45049146452
1678,461964.0469646816
1679,401599.65259317204
1680,313230.3844800357
1681,234992.4204011325
1682,342600.3992408876
1683,194107.82058850565
1684,174851.21464351454
1685,171517.84518042847
1686,176182.7515979175
1687,161332.68344107908
1688,182737.7046908502
1689,190913.98933020871
1690,191201.4875449304
1691,182349.36332312864
1692,258236.82098094266
1693,177866.70861420673
1694,182553.46948233887
1695,170913.57657805725
1696,275237.5534848337
1697,168337.03409758848
1698,385807.80863562867
1699,319431.2367759113
1700,250343.44708434388
1701,257385.7529048089
1702,261082.59673581165
1703,249192.50245717805
1704,291149.8864306573
1705,210979.32475224775
1706,437171.76679757884
1707,202859.05615077057
1708,203794.4373668198
1709,259718.78368095198
1710,215414.05930081647
1711,252967.35290328306
1712,254699.7613864307
1713,292002.3294223909
1714,216195.29008028551
1715,208412.4328305487
1716,176218.8864061598
1717,175946.51025126025
1718,132696.71588168186
1719,210705.83109924835
1720,241913.84183976692
1721,166390.69255576175
1722,133573.9935506348
1723,155988.0847238068
1724,215020.34431490942
1725,227527.7168892984
1726,188490.7747868065
1727,162210.09494928163
1728,184727.1049402718
1729,162279.59643719238
1730,173261.01092044153
1731,117467.59391150516
1732,120453.72916934533
1733,122633.18267092745
1734,119703.00964674992
1735,138788.923427916
1736,118136.21608862918
1737,364495.4332341318
1738,230704.80041030693
1739,316906.2289830809
1740,227054.0179429416
1741,193642.326223052
1742,164761.01509765428
1743,172957.00516120234
1744,311461.7599674825
1745,239061.7503845457
1746,228863.36188808718
1747,227457.54758921906
1748,235429.22422806066
1749,160473.4018950824
1750,134156.9000611071
1751,238911.5527153377
1752,122842.00664935152
1753,145029.5294716124
1754,180264.12869170945
1755,176097.39147046843
1756,131537.39967397493
1757,122964.19695601506
1758,148678.83035413068
1759,161118.59679023072
1760,164339.32611123365
1761,142202.4783529405
1762,172610.14456454554
1763,182899.68170396128
1764,119121.35766539615
1765,180985.23420951405
1766,168553.49722245973
1767,202907.62329176703
1768,148877.7723419432
1769,179999.19661477843
1770,148981.94445250076
1771,134297.16676828905
1772,131405.8366244797
1773,126800.90618554395
1774,137051.56189099592
1775,137226.69468996563
1776,126477.56459662956
1777,113326.19359258455
1778,144946.33701930087
1779,110666.60432550947
1780,161160.43212035936
1781,135578.97153399032
1782,91716.99717650458
1783,134474.93668071073
1784,114832.79801121991
1785,127394.89666024488
1786,162267.60867778104
1787,160389.08079925814
1788,56753.197032726224
1789,113821.48203233523
1790,86903.34595540803
1791,185231.3901491527
1792,151448.05426344913
1793,129394.33414832395
1794,146226.39649412673
1795,132321.64260516208
1796,138373.58849254888
1797,121550.64579973262
1798,127590.40377256912
1799,116551.03776488345
1800,134351.12782022994
1801,124433.5622949962
1802,140328.95312169832
1803,154840.85639450588
1804,139380.8493132953
1805,137339.11196080488
1806,113844.88303033155
1807,129631.20539561553
1808,116091.4869712953
1809,126704.94243422787
1810,143811.54605487626
1811,94675.400675929
1812,101831.04021731656
1813,122093.11244604627
1814,98513.02249387543
1815,58687.3297524814
1816,106976.7663361196
1817,128012.60655871672
1818,139883.00649277013
1819,123706.21370521824
1820,75045.62554899495
1821,104812.16349927227
1822,142820.96485415738
1823,46879.240337050374
1824,140269.1687044267
1825,132739.3913851146
1826,107677.14858297152
1827,106421.5239062671
1828,137978.38909522336
1829,120403.36587432664
1830,130647.61437503141
1831,147219.23783961573
1832,97872.27089301386
1833,155836.57359210294
1834,120257.67116454881
1835,126547.99938300891
1836,127182.91051248352
1837,97991.07518497748
1838,122453.80111602586
1839,93004.85278848452
1840,152936.92821744722
1841,138955.06888238233
1842,81823.00574246686
1843,139217.62211076065
1844,145673.59672788426
1845,130871.59351531307
1846,147584.27431622785
1847,188129.85477594176
1848,55986.49993137162
1849,112450.04993269485
1850,124374.95466551822
1851,150625.1210297708
1852,125221.9112601642
1853,137533.68175462526
1854,167293.10503242054
1855,157065.55403641507
1856,217711.14238444608
1857,181250.02312973782
1858,146908.03064540663
1859,114666.95053807537
1860,174405.0164657001
1861,114666.95053807537
1862,330302.78148285195
1863,321294.45121113106
1864,321294.45121113106
1865,305816.0962019329
1866,315650.8198347454
1867,231806.78371719163
1868,291691.50949815556
1869,199572.20417348188
1870,232808.2987732653
1871,245014.51150313657
1872,170941.23801032346
1873,224538.0244616632
1874,146301.41100249332
1875,197160.712578154
1876,193670.46775428095
1877,215335.9863178496
1878,212738.88189843934
1879,126221.31093153993
1880,134575.06056056064
1881,240744.66021988433
1882,234747.9054125909
1883,194639.18850491085
1884,213167.31245873016
1885,245151.0233770971
1886,302544.1522220735
1887,202018.88651028913
1888,280927.3448596363
1889,175152.61815348905
1890,125703.57486412568
1891,140334.1860776309
1892,101651.77401111167
1893,141977.0464904074
1894,135441.20204678815
1895,143416.25006476682
1896,122987.85218564312
1897,116459.10075131695
1898,111391.60718444627
1899,165659.0206685428
1900,161354.77047256273
1901,170281.20434085172
1902,153631.80130991974
1903,214267.59586993497
1904,141378.03532365602
1905,193470.1987394456
1906,161036.69593039792
1907,208705.74526826185
1908,108506.79626516145
1909,140488.82304290574
1910,124199.21429542346
1911,215220.95574942871
1912,336174.1951886777
1913,143035.97091678422
1914,71149.58013013643
1915,294605.9713465337
1916,63824.49169853968
1917,223853.46407977387
1918,141864.72224572938
1919,171670.1094613437
1920,139948.1088737015
1921,406565.9936938648
1922,317297.7740391259
1923,223851.1497544412
1924,223938.57126799863
1925,217898.48999760192
1926,396178.55303565314
1927,136518.7567684416
1928,155210.2738193635
1929,128755.9410537247
1930,138090.36294302982
1931,153112.25837281984
1932,129566.66337273162
1933,177896.13027564329
1934,176909.45262137693
1935,181380.47883597654
1936,181060.01228306332
1937,176301.2954815988
1938,179332.12533304736
1939,249837.93139163297
1940,195520.18028119844
1941,171502.7357033853
1942,186505.52475998446
1943,199227.5914483432
1944,369975.1086796884
1945,379327.26346055313
1946,184785.65719322007
1947,311737.8620084886
1948,192030.2941252355
1949,220915.19002000132
1950,182321.50182364028
1951,278856.8864963417
1952,200641.68137208265
1953,172276.5975784425
1954,193518.40609732908
1955,136682.58233425661
1956,297963.3220141296
1957,160119.50381902498
1958,285102.75152102753
1959,143211.8551653985
1960,116998.37832293553
1961,124108.01342902225
1962,99072.50661329072
1963,100791.40542844577
1964,107446.88646498961
1965,144376.6637677316
1966,143769.57905534547
1967,289300.07232639834
1968,437998.5863585834
1969,405176.0387634401
1970,470088.0159550075
1971,433209.1072894697
1972,359193.9253720407
1973,264995.3841456537
1974,318651.9566744928
1975,445938.17394403263
1976,268980.4782203798
1977,369703.5739745264
1978,385760.5267953042
1979,325742.77251533314
1980,201079.09759560862
1981,345835.76647857466
1982,209260.43507901471
1983,202143.8844541673
1984,172295.48507491392
1985,224117.00888100907
1986,212463.01887360853
1987,169322.12995401662
1988,179765.89245787897
1989,191947.22364035886
1990,215718.3382643823
1991,217410.77577832981
1992,214432.90426436704
1993,170140.64774898332
1994,240139.5558109645
1995,182509.78846541684
1996,235443.60322371766
1997,316271.8388461237
1998,361107.2152557735
1999,256053.7107609872
2000,313796.6565064554
2001,267240.39931587025
2002,252248.83439973637
2003,256498.2515887384
2004,277833.717854536
2005,207977.00605157652
2006,210874.44844470065
2007,238958.29627744
2008,215740.2636197571
2009,187833.83406994387
2010,199591.1029412512
2011,143719.4401143555
2012,176668.50072882214
2013,185185.41368267575
2014,180601.10941479247
2015,198512.15752289337
2016,195351.6459958319
2017,200818.5469729666
2018,123774.8085734014
2019,137788.96523348134
2020,106814.73927274984
2021,114587.12101874393
2022,183223.3198734884
2023,135335.61765590947
2024,277776.9627066021
2025,374042.65591911116
2026,185854.06884530824
2027,160911.5239344005
2028,164139.05783084672
2029,175719.88478843015
2030,253951.5049691562
2031,217406.49301580235
2032,213944.19870618626
2033,263751.0490136509
2034,167847.92291930955
2035,210819.32166758817
2036,183979.84994498533
2037,188783.834197915
2038,323692.83956424036
2039,229746.19426111024
2040,357078.81632367417
2041,265533.0027383928
2042,209340.73741141602
2043,176898.47994265598
2044,170435.89720109742
2045,206465.55110398566
2046,145581.18583635133
2047,138801.17140374225
2048,137823.55259165805
2049,135767.86041013044
2050,178946.9382626776
2051,111818.82815203707
2052,131993.2570004229
2053,148493.62599203628
2054,91380.76768461507
2055,159193.73884699386
2056,137199.5696004991
2057,125085.19442412895
2058,206922.99746981898
2059,135633.73851815506
2060,157803.51105914154
2061,166707.56899324694
2062,137102.46185431525
2063,122444.46419844667
2064,141269.55108854812
2065,120558.96251711887
2066,169653.93104020398
2067,126526.88302794735
2068,139458.16128865525
2069,83602.65807107727
2070,106936.85816243928
2071,111488.93284848971
2072,126728.56367961211
2073,133507.95681062975
2074,166171.95352093026
2075,140433.45643458408
2076,122237.06839422027
2077,152654.3073236708
2078,130971.93105719132
2079,129390.69606844227
2080,114829.3293547396
2081,127309.95395968002
2082,136815.76686338228
2083,147213.38570330184
2084,117380.45868239446
2085,120256.55231783431
2086,128978.29132876438
2087,112082.77277807039
2088,88740.91041473193
2089,83284.01364187044
2090,130395.11178866665
2091,118202.60109988492
2092,129949.18956605234
2093,134098.06750015062
2094,127723.74533907215
2095,140289.91678277295
2096,83333.39534333986
2097,98843.8216987018
2098,140051.74556068223
2099,66815.8743253116
2100,100540.12649718564
2101,127020.02053729336
2102,129278.22106078904
2103,106846.49580243867
2104,127184.83217815204
2105,142596.05326644224
2106,69911.9730159406
2107,183771.92840281766
2108,115704.90656123206
2109,112832.84486517948
2110,141050.79629091066
2111,153967.1799035434
2112,132262.72126761716
2113,123954.46534971039
2114,112027.40822843356
2115,155894.4450844888
2116,118693.887755907
2117,148398.55942920488
2118,123097.57993642133
2119,110582.68070641797
2120,109806.45024410528
2121,109693.41536299033
2122,101659.89004937453
2123,84743.46719828885
2124,163788.27641097349
2125,122501.53550246994
2126,144415.99427930158
2127,139844.03417292875
2128,142468.10339633268
2129,104133.94849935813
2130,143709.20871422332
2131,147894.50555793088
2132,107209.56437054914
2133,123887.71429685394
2134,118664.65694192688
2135,90449.3478169803
2136,74455.59923306745
2137,123833.50993112367
2138,137930.16808924713
2139,149314.74175969404
2140,140572.08327028793
2141,150829.1367563371
2142,137711.52323744338
2143,141701.64078459778
2144,113112.14298681062
2145,137208.92766890567
2146,153241.41926053804
2147,178563.04170528692
2148,136438.39862052244
2149,141542.24184594196
2150,236812.63464514056
2151,116472.37876085086
2152,173546.37299362462
2153,166147.6729045276
2154,102226.43995908539
2155,139371.86499187988
2156,294150.0607817535
2157,238801.6837724809
2158,236162.31359568879
2159,205464.4816483621
2160,174516.24372092527
2161,236452.9703539972
2162,346206.0661079053
2163,317698.6724882488
2164,248480.3428959016
2165,201726.8441392545
2166,152214.0988152985
2167,212678.36014608183
2168,191269.9552943472
2169,205308.05417034667
2170,220223.6532475714
2171,147841.44823584598
2172,139406.52169946473
2173,164292.88547799631
2174,223728.43480483332
2175,305231.3764657144
2176,318334.60066262534
2177,240877.2143601541
2178,204080.23499480527
2179,148484.42091230195
2180,234805.1370548372
2181,188757.17574808642
2182,221482.41108343645
2183,192250.66624186077
2184,129212.14183745426
2185,125692.16618368668
2186,136040.92657033243
2187,152839.6168283586
2188,150058.18020812314
2189,193278.07301024237
2190,81079.1349339847
2191,76598.06521168989
2192,85034.15329507629
2193,97009.43587735931
2194,97463.26215449613
2195,111083.02759966893
2196,101456.40823195023
2197,126252.56701425355
2198,148615.2031959657
2199,175609.83699611467
2200,152920.89704231065
2201,141159.01473037046
2202,201927.32389072218
2203,162965.87998667994
2204,199472.1659354333
2205,122426.18717340274
2206,146912.08963564676
2207,231206.35115805906
2208,244125.71390525144
2209,259316.5854528312
2210,119287.7269721393
2211,112109.78325036804
2212,111343.04454377931
2213,105023.43391076368
2214,123744.71106663984
2215,101138.04943422119
2216,152532.48711750552
2217,76302.71123263877
2218,85300.72705129426
2219,71414.98213068287
2220,71513.76453880113
2221,295990.27298227587
2222,279358.2093054418
2223,316645.1443199877
2224,201316.60268870636
2225,123393.15301314635
2226,172852.26468793195
2227,201562.30831376355
2228,277449.1305181746
2229,223156.00034705442
2230,156040.55944511932
2231,207601.48608479538
2232,181486.94740334788
2233,185436.33593121808
2234,216526.0096496705
2235,234834.02488729995
2236,244125.1397823457
2237,347335.3188132409
2238,203049.70459309855
2239,115926.15471026939
2240,157325.17120698732
2241,142972.129981852
2242,120558.62357274335
2243,123526.66700497908
2244,103370.35886243623
2245,105834.32956556123
2246,147667.34254858535
2247,108325.97890416424
2248,128050.77946696324
2249,127546.37852308793
2250,131482.52160570663
2251,118810.85531357568
2252,171468.7603525285
2253,165447.00512877744
2254,179431.4326123361
2255,191117.5155820016
2256,191563.21843311828
2257,225778.6146841411
2258,174137.6939718489
2259,172453.0954274301
2260,172689.86770192426
2261,204803.644405878
2262,212037.75564245027
2263,433305.2403231029
2264,414674.27781788155
2265,182759.64603570738
2266,272737.8532423143
2267,368811.4944243793
2268,383573.6622596149
2269,150331.45920310062
2270,184382.2051705484
2271,210418.00478974625
2272,186856.41418556016
2273,168506.66516325515
2274,174805.2734017734
2275,168848.8635253076
2276,189010.54982999605
2277,185477.16861907285
2278,136454.20144150296
2279,124740.13700900119
2280,116156.62359175725
2281,167457.45410398286
2282,175244.30714467805
2283,111475.8580202226
2284,106596.46347752851
2285,138499.850479639
2286,122137.19601569214
2287,372668.0651125078
2288,280280.0722989206
2289,386249.97898296156
2290,465342.9584092264
2291,369706.611431158
2292,417301.87349895283
2293,461004.99878505507
2294,435934.4286709194
2295,407841.55097965046
2296,273479.1595721607
2297,317623.4370516901
2298,340960.8427285318
2299,435896.24363139906
2300,334473.5724982385
2301,303857.34457961365
2302,256645.15241787478
2303,254621.8516304259
2304,247129.8134925131
2305,196391.31374791905
2306,198977.04586461824
2307,192515.1493295793
2308,227200.3291887407
2309,252984.12043515485
2310,204180.2062791948
2311,197266.46727505964
2312,180157.81825051352
2313,175862.1921291713
2314,182267.05928406763
2315,176591.35271064087
2316,191765.51529113093
2317,183886.63081762832
2318,174362.73873112243
2319,180955.5060174231
2320,182247.9925453429
2321,236530.210632718
2322,182798.74548569962
2323,192361.6007789139
2324,181639.7502736215
2325,209019.3261884813
2326,172516.31218425074
2327,213975.9956206445
2328,228613.2414187555
2329,182423.0060366754
2330,175794.0240000848
2331,378393.85410109797
2332,420880.70868126204
2333,325277.8066424493
2334,265629.7360209589
2335,261112.33504096308
2336,346166.556722558
2337,198795.03817794364
2338,274537.79535869404
2339,219366.8307670717
2340,386096.48003760615
2341,219735.10592225828
2342,231116.2101413969
2343,231639.0102647905
2344,225665.5059058432
2345,240391.3259789709
2346,202594.37965509933
2347,198175.43391535323
2348,226944.35766575375
2349,192661.17883942171
2350,287241.5499648218
2351,240942.29942456522
2352,241292.11959413328
2353,263748.83269873896
2354,125796.19862291856
2355,157812.05688509982
2356,159672.92571387332
2357,192840.08535311266
2358,197706.95626518765
2359,138102.65757373613
2360,111678.15361247104
2361,138593.73468527835
2362,280988.58056000515
2363,137040.67842719596
2364,157711.74297395983
2365,204078.7120813493
2366,186820.16398671907
2367,217563.00977948945
2368,201190.19637159148
2369,218258.1271958713
2370,171213.6622046594
2371,169874.32188705247
2372,198681.85206542053
2373,266520.298301733
2374,303046.72797957703
2375,265243.09875646874
2376,296770.2318416004
2377,367792.8945327167
2378,150132.38069472354
2379,203251.1987561349
2380,146505.21292612597
2381,174830.87433753055
2382,195087.69511846342
2383,193259.3676313524
2384,226477.43692771238
2385,158846.52357426926
2386,139389.6621868376
2387,137202.91705260318
2388,102221.00375310224
2389,134130.76944533628
2390,144373.86567441266
2391,140715.54394773286
2392,115139.147375441
2393,157070.9372667436
2394,139278.04021487274
2395,188197.10156444352
2396,144948.64118138593
2397,210898.24398092073
2398,128881.48947778983
2399,63509.6743417148
2400,61367.23379865926
2401,110131.89951655906
2402,142946.72159323734
2403,140551.19055405894
2404,147555.91833440107
2405,157703.3209004764
2406,141154.28950247806
2407,129023.99509260696
2408,165040.1753389601
2409,128059.0997919206
2410,165065.90891412538
2411,121012.81831679384
2412,153661.45089474958
2413,138240.9232972626
2414,137101.39429113903
2415,135926.0542940263
2416,124843.32533869785
2417,132173.88897726574
2418,128523.43415007633
2419,121723.87967226547
2420,126049.58951810641
2421,146924.40641871732
2422,106455.78836283725
2423,138188.04061750215
2424,150457.49351159376
2425,262043.40553120413
2426,140086.01380006116
2427,137223.47686091706
2428,156820.46810535234
2429,120916.58875880286
2430,130422.55853686375
2431,134145.7743758325
2432,143894.117187715
2433,148390.4321837787
2434,138798.09879896682
2435,146887.55566159528
2436,107786.75229105992
2437,109207.980194426
2438,129493.7415012483
2439,114359.06755605974
2440,120525.12153474135
2441,99780.43830183787
2442,104150.57487825195
2443,121994.89418939392
2444,127932.11761049074
2445,81947.59172288219
2446,132540.5694647197
2447,198914.232840455
2448,138699.36585227292
2449,108093.40602389617
2450,142758.1680935983
2451,146684.6632660989
2452,196378.9370879297
2453,98314.27169737856
2454,122153.70283368867
2455,121159.64698449415
2456,126313.4764292006
2457,122728.4330963258
2458,129275.29583731931
2459,115448.29876009267
2460,132810.3316644792
2461,117020.4767707948
2462,127313.12062112134
2463,124873.20119801801
2464,155856.9029740457
2465,129872.23570338527
2466,98596.02420572084
2467,146435.59165672105
2468,76742.52793172639
2469,80941.35241082947
2470,192881.13195506376
2471,193471.77377704426
2472,183618.33830062192
2473,115146.07914308351
2474,79854.47815088075
2475,190530.3141737346
2476,114520.0525164966
2477,122067.10765496535
2478,149209.84583369535
2479,108451.44814250509
2480,143789.11999276918
2481,123383.91255209489
2482,124737.68731740756
2483,117638.11265215914
2484,121414.87227377931
2485,123848.5659163956
2486,146732.93119469922
2487,210828.68048194688
2488,155970.2783397798
2489,155262.84139386454
2490,135609.31348565858
2491,90949.80725292007
2492,184839.0339112644
2493,154316.55601445478
2494,160154.77154294294
2495,95344.43338075918
2496,231645.1763897304
2497,149697.81591961425
2498,118810.3319380049
2499,91702.36258301775
2500,131106.26212171355
2501,134020.82885191482
2502,138279.53062764448
2503,95280.22664967817
2504,175538.00596836847
2505,225416.2388991479
2506,246044.13570586484
2507,298713.4362820153
2508,245697.88612548157
2509,223788.1733467345
2510,217164.4764265184
2511,180717.25296900317
2512,208974.75624821227
2513,221017.9086588983
2514,255406.00740519803
2515,166245.22578070205
2516,166996.8484894995
2517,145868.08364996949
2518,151674.9931080107
2519,227748.04051295557
2520,209704.5495843057
2521,187798.31553623718
2522,223412.82378951352
2523,126645.29491362613
2524,142732.89746991434
2525,137433.74624005595
2526,150296.4819816117
2527,116869.66706500096
2528,128005.49521193544
2529,135071.34109244388
2530,136561.62835536044
2531,255637.69443169874
2532,226099.24201957032
2533,200158.57557842773
2534,218618.50552502915
2535,317413.091047204
2536,229226.7096146707
2537,203784.58217386052
2538,182231.9282700781
2539,188404.0401500229
2540,176589.52378407758
2541,181234.20749465266
2542,171807.66179821533
2543,128017.08125928682
2544,125995.91493258518
2545,134672.98653069776
2546,128658.30790028613
2547,130981.40491429607
2548,148289.47350398346
2549,147879.0440804724
2550,390947.3129580383
2551,145385.09360936919
2552,114453.25990805667
2553,72644.07738736909
2554,103495.21518651287
2555,116406.32706502714
2556,106088.35482457918
2557,113767.23090395967
2558,156820.8337306146
2559,143822.76702550688
2560,149604.74343625348
2561,153454.77495054048
2562,149651.33998862546
2563,159207.26447669312
2564,205428.0160894756
2565,149599.1217317943
2566,158440.80561879915
2567,128842.08647254748
2568,208774.00255075734
2569,220267.32006136217
2570,116790.04659513275
2571,192360.3786613707
2572,151606.30355504793
2573,226084.2309157018
2574,284909.3198362951
2575,142401.17532674116
2576,135157.452229536
2577,159995.8790568475
2578,75032.46429518503
2579,67184.3661060695
2580,134149.96853832048
2581,125151.32364389938
2582,133389.99066118046
2583,254426.8635527257
2584,157679.2572751407
2585,191668.3231796388
2586,214204.4980702762
2587,179936.47211591047
2588,146590.10881743472
2589,153517.39783529085
2590,208294.0401740436
2591,209886.81230596342
2592,222277.50463507214
2593,231282.5341076021
2594,192797.28094694656
2595,187990.36897978824
2596,304500.6247505312
2597,201906.96613732612
2598,299821.02829936787
2599,306509.8499697809
2600,132467.36926565212
2601,143904.214510477
2602,86190.08471540254
2603,96584.37042859834
2604,90797.7570786838
2605,79733.72745648664
2606,156301.729760683
2607,178653.45181027692
2608,201951.66583422464
2609,166507.76157001298
2610,115730.48996958775
2611,142093.0888238911
2612,151974.0861122374
2613,133308.0269654755
2614,128765.41239485783
2615,151996.46935496374
2616,142094.12962881368
2617,197654.00714770603
2618,203119.28912464425
2619,184625.7503055696
2620,177832.6457289819
2621,179304.47885695734
2622,183576.05131713196
2623,223430.83746424952
2624,303785.068792737
2625,351850.39469054976
2626,172419.3506826524
2627,179319.20540479466
2628,498484.14320484456
2629,507844.4531051282
2630,379619.4369259242
2631,452072.4247426157
2632,488043.19567791274
2633,328681.108727849
2634,417709.81054726883
2635,152701.2018599872
2636,171981.67700759214
2637,170764.14966443818
2638,256365.65854648396
2639,201179.13036624235
2640,148310.4921390776
2641,104999.99036250156
2642,174487.33586171907
2643,100192.17447224897
2644,136319.57609549802
2645,114783.61909905713
2646,104475.31458905977
2647,100867.84370366376
2648,145070.92782083788
2649,145359.6890787248
2650,137023.95402387422
2651,142913.3956288461
2652,445564.03405371954
2653,251600.99686709684
2654,272519.46123573824
2655,382394.5112266903
2656,313533.97093097016
2657,335025.3226560716
2658,275768.9269370203
2659,324197.950881875
2660,364508.2470053797
2661,350356.5011290674
2662,372213.9941314821
2663,288055.29910699173
2664,254229.40615216532
2665,324870.75473967835
2666,272386.3140882616
2667,167367.14986423295
2668,181435.99448571246
2669,177943.48857042828
2670,259284.02867976468
2671,187346.21254513305
2672,190568.28841248792
2673,199342.02419046202
2674,198398.0376667146
2675,176471.42212907114
2676,184734.25410834595
2677,201399.74854079526
2678,289319.64628860995
2679,287076.24637404724
2680,278746.2163552408
2681,417853.006791151
2682,367111.43369499495
2683,571613.0026295547
2684,319601.2358225946
2685,344926.5054579143
2686,254744.44915298265
2687,313394.72491840174
2688,219751.31083235785
2689,200173.1158030991
2690,492976.1458769207
2691,195702.85126659914
2692,137056.86669192355
2693,188677.6665537123
2694,130988.60114989322
2695,191359.91549656432
2696,181599.0694272284
2697,195731.4855096106
2698,185232.80939278644
2699,167282.0873980884
2700,159908.49773172179
2701,155090.47793564838
2702,109317.51493296665
2703,122475.99558786195
2704,139363.55711165708
2705,121829.5338052277
2706,112470.12410113851
2707,119179.17005965752
2708,131474.1519540314
2709,109623.36023829023
2710,127447.15820637984
2711,311811.92870668217
2712,405480.88231376454
2713,179457.98618940156
2714,152199.9197836284
2715,163876.45127967634
2716,160125.26189664644
2717,185395.20710269254
2718,219577.3847145204
2719,158240.01056627074
2720,168798.48118064445
2721,143245.18423876804
2722,153299.71372983494
2723,150022.52737203878
2724,125914.6401980881
2725,139834.7961799864
2726,139612.8416998152
2727,165438.25837329667
2728,167388.50104180616
2729,148121.02490798276
2730,142176.8577930693
2731,131482.78767923158
2732,120593.91684964935
2733,157172.39215651792
2734,141037.4984617595
